x_n_train,n_holdout,prior_regime,method,mean_mse_betaX,median_mse_betaX,std_mse_betaX,mean_rmse_betaX,mean_r2_betaX,mean_rank_mse_betaX,mean_context_window_size,mean_context_windows,valid_count,relative_mse_improvement_pct,is_tabpfn_anchor
142,35,B,KNN,19.221453524139953,15.633477347548151,19.362748013083277,3.785827467204045,0.5056960874561357,9.333333333333334,,,6,,False
142,35,B,LightGBM,3.8588647620935532,3.04852111799104,3.1868336350221327,1.8063341199980496,0.8373107982591704,5.833333333333333,,,6,,False
142,35,B,LinearRegression,0.15799891283270598,0.15579530410190862,0.03369957535110986,0.3955811185615857,0.9833017292272329,1.6666666666666667,,,6,,False
142,35,B,MLP,1.23609402749481,1.2519780656163675,0.5205183921786738,1.089973421263636,0.909728777090959,4.166666666666667,,,6,,False
142,35,B,RandomForest,5.377662313566183,5.371549626596402,4.097135687261345,2.1492908093897345,0.7692033827660528,7.5,,,6,,False
142,35,B,Ridge,0.14989492559802173,0.1430942155602412,0.03403547579547007,0.3851204311945892,0.9836644678495491,1.3333333333333333,,,6,,False
142,35,B,SVR,26.40265669937361,22.449311411127628,28.185731573094976,4.174830457764341,0.5261435223383361,8.333333333333334,,,6,,False
142,35,B,XGBoost,5.462542608774015,4.884096534101368,4.0678840449821205,2.179366342272621,0.7494594617974455,7.833333333333333,,,6,,False
142,35,D,AutoGluon,0.6507196236344818,0.6913731046940705,0.08634771375616725,0.8054379588487549,0.961139101915269,3.0,,,3,,False
142,35,D,CatBoost,4.471668427316555,4.546274843151502,0.7554165520185152,2.1094937282325756,0.7326697682539024,6.0,,,3,,False
142,35,D,DeepSetModel-MC,17.47847936328918,17.84405678585739,1.3485523769558083,4.178619034389171,-0.04737371657444473,11.0,200.0,5.0,3,,False
142,35,D,FixedRidgeLambda1,0.12321515613750038,0.0993277823990354,0.05581308575438969,0.34541603392365844,0.9927801632871232,1.0,,,3,,False
142,35,D,KNN,7.799412006655769,8.0480922909946,1.0133090707080965,2.7887040860068644,0.5332886037281542,8.666666666666666,,,3,,False
142,35,D,LightGBM,3.499115468469833,3.5653833817652387,0.5116357796009381,1.867189715231449,0.7913201770548083,5.0,,,3,,False
142,35,D,LinearRegression,0.1283789573079781,0.1043200628483806,0.05716148952486671,0.352763441582266,0.9924747159572912,2.0,,,3,,False
142,35,D,MLP,0.9741747639279178,0.9753021993182104,0.16803101052412997,0.9845305885912253,0.9410355540883025,4.0,,,3,,False
142,35,D,RandomForest,7.02671895542169,6.794646169516622,1.349387748700227,2.6427549801069645,0.5820814692141737,8.333333333333334,,,3,,False
142,35,D,Ridge,0.12321515613750038,0.0993277823990354,0.05581308575438969,0.34541603392365844,0.9927801632871232,1.0,,,3,,False
142,35,D,SVR,7.094734312759976,7.06706168421226,0.41011116772754874,2.662853954253747,0.5742917955001555,8.333333333333334,,,3,,False
142,35,D,XGBoost,7.199242008080414,6.954583068528192,1.1258782228110382,2.6777646259464283,0.5689703114957356,8.666666666666666,,,3,,False
142,35,G,AutoGluon,4.027924637935929,4.13036927309464,0.3190714680013035,2.0058994377666735,0.7894456165065943,1.0,,,3,,False
142,35,G,CatBoost,11.271631619246984,12.533595114363774,3.5686794591878583,3.3261195853861296,0.43799617384395556,6.0,,,3,,False
142,35,G,DeepSetModel-MC,19.859869489618617,19.385271605427373,3.9656772624888625,4.441714506573618,-0.0038816083555471,7.333333333333333,200.0,5.0,3,,False
142,35,G,FixedRidgeLambda1,5.005202869910306,5.235759923472791,0.7592265841314941,2.232773250410015,0.7353538567623952,3.0,,,3,,False
142,35,G,KNN,33.494554292588056,30.392046992230732,6.9411214026298085,5.767639324899263,-0.7440567766533001,9.333333333333334,,,3,,False
142,35,G,LightGBM,21.775845314628082,18.83721062194566,5.5016856930866105,4.64300429818703,-0.13165995373057504,8.0,,,3,,False
142,35,G,LinearRegression,5.012046675163959,5.236247057305956,0.776926307918324,2.2341027330833794,0.7348657526836707,3.3333333333333335,,,3,,False
142,35,G,MLP,82.95042418470679,78.50089426264054,10.489773393233895,9.095918921959365,-3.3591506836545606,10.666666666666666,,,3,,False
142,35,G,RandomForest,14.624769767055163,13.4732860726616,9.797208124776885,3.6668994496850034,0.2678567959732173,5.333333333333333,,,3,,False
142,35,G,Ridge,5.005202869910306,5.235759923472791,0.7592265841314941,2.232773250410015,0.7353538567623952,3.0,,,3,,False
142,35,G,SVR,6.649049480423535,6.644924620269103,1.3184273197842076,2.570024390397643,0.6593804449840812,3.3333333333333335,,,3,,False
142,35,G,XGBoost,98.83461964620675,38.96007311874347,128.94383227486122,8.408592911211437,-4.227945201847875,8.666666666666666,,,3,,False
142,36,F,AutoGluon,0.09975721136480542,0.115693533156873,0.057887779304783116,0.30448552495270137,0.0,3.3333333333333335,,,3,,False
142,36,F,CatBoost,0.1824258859531804,0.1850702773980609,0.023453547875754995,0.4265156668612488,0.0,6.666666666666667,,,3,,False
142,36,F,DeepSetModel-MC,0.006537102687883101,0.0072450776236245,0.003294924358962853,0.0788173000852723,0.0,1.0,200.0,5.0,3,,False
142,36,F,FixedRidgeLambda1,0.1066621579459861,0.0837678626117341,0.04300724721228157,0.32249561341436234,0.0,3.0,,,3,,False
142,36,F,KNN,0.21500063137649375,0.2030146041928397,0.04194127531670544,0.46225137643238234,0.0,8.0,,,3,,False
142,36,F,LightGBM,0.3572831747654219,0.3515848148972484,0.07754773053741722,0.5953785777882082,0.0,9.333333333333334,,,3,,False
142,36,F,LinearRegression,0.10821967375955287,0.084798679429978,0.04372877123176608,0.32482506493983704,0.0,4.0,,,3,,False
142,36,F,MLP,0.6214856678669975,0.6106336353579789,0.10584202569336071,0.786445897156327,0.0,11.0,,,3,,False
142,36,F,RandomForest,0.12423452809481794,0.1210901379698766,0.019700045280391355,0.35173865501059787,0.0,4.666666666666667,,,3,,False
142,36,F,Ridge,0.1066621579459861,0.0837678626117341,0.04300724721228157,0.32249561341436234,0.0,3.0,,,3,,False
142,36,F,SVR,0.1557310395075206,0.1333066887435836,0.07033424631175644,0.38819868658030504,0.0,5.333333333333333,,,3,,False
142,36,F,XGBoost,0.3153130304709044,0.307485008159806,0.050004589637946656,0.5603629444067786,0.0,9.666666666666666,,,3,,False
142,36,H,AutoGluon,0.2953416026754897,0.23945605894678657,0.1382176937549905,0.5329790534403839,0.964105025577969,3.0,,,6,,False
142,36,H,CatBoost,1.4141336880727386,1.3560221323495774,0.25882255290229,1.185090605046445,0.827421513543218,6.0,,,6,,False
142,36,H,DeepSetModel-MC,9.030337811890718,8.762358095089784,1.567633977235299,2.9956363524174816,-0.05490694167865235,11.0,200.0,5.0,6,,False
142,36,H,FixedRidgeLambda1,0.05587594622669705,0.05492190666943895,0.0340008300960583,0.22684110972941043,0.9931381587217558,1.1666666666666667,,,6,,False
142,36,H,KNN,2.311858766620626,2.2963569603672593,0.6164921591112719,1.5090630634999498,0.721565276936892,8.166666666666666,,,6,,False
142,36,H,LightGBM,1.3235361569953297,1.3669699146536851,0.35594393936040436,1.1412429657660967,0.8396189132371817,5.666666666666667,,,6,,False
142,36,H,LinearRegression,0.0601868353571409,0.06060577632131795,0.032087948518647894,0.23748254071677968,0.9926961520784431,1.8333333333333333,,,6,,False
142,36,H,MLP,0.5748734521650026,0.5184772598845465,0.2196831496120421,0.7474510080241495,0.9334052256024509,4.0,,,6,,False
142,36,H,RandomForest,2.4281085306316808,2.4902673858933855,0.41548128835758164,1.5531573684066666,0.7032428688128619,9.333333333333334,,,6,,False
142,36,H,Ridge,0.05587594622669705,0.05492190666943895,0.0340008300960583,0.22684110972941043,0.9931381587217558,1.1666666666666667,,,6,,False
142,36,H,SVR,1.543311056933975,1.5687304742661852,0.2569252274985599,1.23860982565923,0.8120254677440736,6.833333333333333,,,6,,False
142,36,H,XGBoost,2.6961591782443075,2.398605754211168,0.9809397895752535,1.619169717119128,0.6633569791491033,9.0,,,6,,False
143,35,C,AutoGluon,0.32488430710053706,0.3088630260724653,0.05417941405481429,0.5686990998263491,0.6542679288812749,4.333333333333333,,,3,,False
143,35,C,CatBoost,0.7658268233212725,0.7195618004314249,0.22359804856487997,0.8690123225632842,0.18099016199155873,7.0,,,3,,False
143,35,C,DeepSetModel-MC,0.9884884930443331,1.0420036973845754,0.14394720007622105,0.9923963590106247,-0.04435703852864147,8.666666666666666,200.0,5.0,3,,False
143,35,C,FixedRidgeLambda1,0.15814093819993388,0.1646144540136697,0.027353305809611275,0.39663912437432125,0.8298196845175406,1.3333333333333333,,,3,,False
143,35,C,KNN,0.5361678537582543,0.422576698490649,0.2634555973053605,0.7185090250098488,0.4385920090454409,5.666666666666667,,,3,,False
143,35,C,LightGBM,1.060050631013387,0.8513804670860806,0.4941349561993384,1.012171030764869,-0.12394730770192809,9.333333333333334,,,3,,False
143,35,C,LinearRegression,0.15874136715708856,0.1655960861717342,0.02829085282250874,0.39732545894995813,0.8291334426000563,1.6666666666666667,,,3,,False
143,35,C,MLP,2.805614679730976,2.466043729836098,1.2706959284031223,1.6471233771236182,-1.9278092816489998,11.0,,,3,,False
143,35,C,RandomForest,0.404728746642294,0.3746636028800187,0.10855409330725839,0.632486721303115,0.557302197175625,5.0,,,3,,False
143,35,C,Ridge,0.15814093819993388,0.1646144540136697,0.027353305809611275,0.39663912437432125,0.8298196845175406,1.3333333333333333,,,3,,False
143,35,C,SVR,0.2398441565194637,0.2593814318506707,0.04716002295850863,0.4880592756072941,0.747774885219933,3.0,,,3,,False
143,35,C,XGBoost,0.8976370344923961,0.9056799255788206,0.21499237316869596,0.9427925052586934,0.035511559725481236,9.0,,,3,,False
143,36,E,AutoGluon,0.22052771191637374,0.2316394206115393,0.03872785377184332,0.46834221845581653,0.95424230746909,3.0,,,3,,False
143,36,E,CatBoost,0.8484281719867427,0.8171848954508675,0.07148692471233871,0.9205676917471403,0.8220691458720997,5.0,,,3,,False
143,36,E,DeepSetModel-MC,4.85098112863563,4.610568111245334,0.9757226759187598,2.195239834671367,-0.0018860073672307667,11.0,200.0,5.0,3,,False
143,36,E,FixedRidgeLambda1,0.11223312957243203,0.0881435537230556,0.06217024792390276,0.3269453771309699,0.9775983683884526,1.0,,,3,,False
143,36,E,KNN,1.6872997402600218,1.8393189524037976,0.4474851863137224,1.290692825046387,0.6328566656556548,8.0,,,3,,False
143,36,E,LightGBM,1.3269461775539173,1.1506032625827023,0.4868757724066423,1.1396579319483324,0.7294656351599914,7.333333333333333,,,3,,False
143,36,E,LinearRegression,0.11643605685783527,0.09029764150615,0.06501793209735632,0.33291265521693925,0.9767839137631878,2.0,,,3,,False
143,36,E,MLP,0.4910688093645304,0.4611470577790546,0.07606747019322203,0.6994062375263201,0.8979280600437045,4.0,,,3,,False
143,36,E,RandomForest,1.603641336353606,1.4799518563602907,0.2567845137763784,1.2637442753075099,0.6543178241648869,8.0,,,3,,False
143,36,E,Ridge,0.11223312957243203,0.0881435537230556,0.06217024792390276,0.3269453771309699,0.9775983683884526,1.0,,,3,,False
143,36,E,SVR,1.2850210957783417,1.3714658809717029,0.3311070656343644,1.1268706552787322,0.7360780135044395,7.0,,,3,,False
143,36,E,XGBoost,2.2451572305224716,2.0548730387292022,0.3703941731631062,1.4951192733517449,0.5330957891871778,9.666666666666666,,,3,,False
143,36,G,AutoGluon,183.30363234120057,132.7970910795962,142.44768377717682,12.872593694485673,-47.454470947800495,4.0,,,3,,False
143,36,G,CatBoost,298.02149328733486,273.7607938654652,42.403952475999105,17.235201806727748,-85.67087206513106,4.333333333333333,,,3,,False
143,36,G,DeepSetModel-MC,46.453187650613586,57.0130306664532,19.752846754077833,6.691916685273391,-11.714536918590644,2.3333333333333335,200.0,5.0,3,,False
143,36,G,FixedRidgeLambda1,665.2880127504276,591.55060929813,172.45362637470197,25.655903827215937,-189.57227636432762,5.666666666666667,,,3,,False
143,36,G,KNN,2208.4921934466843,1791.0756039001983,881.4155841285173,46.41394725352885,-622.4581536389514,8.666666666666666,,,3,,False
143,36,G,LightGBM,2542.345657465392,2676.3528741495948,1138.9199672208713,49.480328860380105,-692.8941878007419,8.666666666666666,,,3,,False
143,36,G,LinearRegression,674.9753661963122,600.1431100295658,175.54406208964642,25.841099780337743,-192.34083945009556,6.666666666666667,,,3,,False
143,36,G,MLP,11021.572195728995,9956.809176830751,4913.608732444544,103.26381096871289,-3142.612958909763,10.666666666666666,,,3,,False
143,36,G,RandomForest,2175.054429087623,1664.983615274796,1363.5262412144732,45.18734376374038,-627.9721942132468,8.666666666666666,,,3,,False
143,36,G,Ridge,665.2880127504276,591.55060929813,172.45362637470197,25.655903827215937,-189.57227636432762,5.666666666666667,,,3,,False
143,36,G,SVR,1.1220085442508012,1.1681664485735357,0.2871804199348889,1.0531609056301297,0.6842470775942892,1.0,,,3,,False
143,36,G,XGBoost,13013.839193779053,35.032409272904914,22492.800690821805,69.28750886210885,-3130.8536698738258,5.333333333333333,,,3,,False
144,35,A,AutoGluon,0.23519151249168244,0.2276381199408785,0.06311270761300707,0.4820601042238167,0.9551598858136331,3.0,,,3,,False
144,35,A,CatBoost,0.837899257850184,0.8426424891023242,0.10654526239892592,0.9141234115530764,0.8370132653053443,4.666666666666667,,,3,,False
144,35,A,DeepSetModel-MC,5.4471170200938985,5.296101998771293,0.630401014617734,2.3313415633955223,-0.040284307371063734,11.0,200.0,5.0,3,,False
144,35,A,FixedRidgeLambda1,0.0923410783738481,0.1114715127571032,0.04459014227723546,0.2965573419523855,0.9830320406218579,1.0,,,3,,False
144,35,A,KNN,2.1742937356433942,2.143338206758874,0.14190284566321829,1.474029907978954,0.5809122911939196,10.0,,,3,,False
144,35,A,LightGBM,1.2242904358927698,1.187178471579465,0.10050567081731793,1.1058661308996987,0.7631082299012942,6.333333333333333,,,3,,False
144,35,A,LinearRegression,0.09470771289855873,0.1124967682307599,0.0450642779037762,0.30062778137716195,0.9825925081276266,2.0,,,3,,False
144,35,A,MLP,0.6670242868113797,0.5253532534588898,0.32325536530925564,0.8018409968385197,0.865497932314041,4.333333333333333,,,3,,False
144,35,A,RandomForest,1.6712983146327343,1.7307733271401162,0.10837035866294249,1.2923250040407064,0.6767442044577193,8.0,,,3,,False
144,35,A,Ridge,0.0923410783738481,0.1114715127571032,0.04459014227723546,0.2965573419523855,0.9830320406218579,1.0,,,3,,False
144,35,A,SVR,1.3250726520967835,1.4439834837860617,0.21566031138796424,1.148434255772173,0.7401313273228861,6.666666666666667,,,3,,False
144,35,A,XGBoost,1.8214825381834692,1.806514116760396,0.1920925808071929,1.3483756198479266,0.6499134970001393,9.0,,,3,,False
144,35,B,AutoGluon,1.1443839378223468,0.9215973224343994,1.0440517810605243,0.9832850710515828,0.9776577533698295,3.6666666666666665,,,3,,False
144,35,B,CatBoost,6.451781142500945,3.943539997039996,4.428915107409417,2.449279456467377,0.8591997934678094,5.333333333333333,,,3,,False
144,35,B,DeepSetModel-MC,46.46457708868095,47.80967891285301,16.844503069037597,6.7367557142431735,-0.070877813964998,11.0,200.0,5.0,3,,False
144,35,B,FixedRidgeLambda1,0.11365175698782741,0.1216562366942102,0.032506243931919206,0.3346415793719722,0.9968789404455601,1.0,,,3,,False
144,35,B,KNN,18.26103816355654,20.689541258531648,4.575161791867911,4.2488044429735625,0.5631041717238389,9.666666666666666,,,3,,False
144,35,B,LightGBM,6.832627679106479,6.3706057456256255,2.817559446703663,2.576805600399719,0.8351306039715375,5.666666666666667,,,3,,False
144,35,B,LinearRegression,0.11799344497750104,0.1291907060524742,0.030955600750747606,0.3413589396166818,0.9967869579180265,2.0,,,3,,False
144,35,B,MLP,0.7276754049161145,0.7285370376779888,0.1240307528779502,0.8509527659978335,0.9817055167831293,3.3333333333333335,,,3,,False
144,35,B,RandomForest,8.746256934651385,7.1244694368051045,4.234134369678603,2.9029871790205557,0.7958678731963679,7.333333333333333,,,3,,False
144,35,B,Ridge,0.11365175698782741,0.1216562366942102,0.032506243931919206,0.3346415793719722,0.9968789404455601,1.0,,,3,,False
144,35,B,SVR,17.68086841675754,16.72246680122881,10.93904146793783,4.057934937232827,0.6225859757277908,9.0,,,3,,False
144,35,B,XGBoost,9.096054566242492,8.700008733786603,3.415233247117953,2.9801193627974083,0.7784553638388138,8.0,,,3,,False
144,36,A,AutoGluon,0.4678914962542482,0.4414383102225634,0.045878697603615945,0.6834918590478032,0.946424487908685,3.3333333333333335,,,3,,False
144,36,A,CatBoost,0.6917680236135864,0.6913101812004241,0.24827110039048028,0.8224174723679192,0.9208514281888435,4.333333333333333,,,3,,False
144,36,A,DeepSetModel-MC,9.325136390916773,8.299854861156398,1.8997143660925173,3.0436432632723545,-0.040218081615119,11.0,200.0,5.0,3,,False
144,36,A,FixedRidgeLambda1,0.009231007442699333,0.0121483380098233,0.00561129509164365,0.09194492370974706,0.9989795973238912,1.3333333333333333,,,3,,False
144,36,A,KNN,1.6237449529744108,1.7519841964066674,0.25913565356248847,1.2714128117296746,0.8117786903385124,9.0,,,3,,False
144,36,A,LightGBM,1.2108141674801496,1.19630638117778,0.12944184006018944,1.0993276482273533,0.8606003841823274,6.333333333333333,,,3,,False
144,36,A,LinearRegression,0.009694057597621967,0.0101270537639459,0.006476283087473527,0.09392724952195312,0.9989563605973771,1.6666666666666667,,,3,,False
144,36,A,MLP,0.5735079755822002,0.5594708378788583,0.07343091731377953,0.7562816763823609,0.9345502870226414,4.333333333333333,,,3,,False
144,36,A,RandomForest,1.2636101057714246,1.3518445504230303,0.4572754554547456,1.1106098512826341,0.856361130950244,7.333333333333333,,,3,,False
144,36,A,Ridge,0.009231007442699333,0.0121483380098233,0.00561129509164365,0.09194492370974706,0.9989795973238912,1.3333333333333333,,,3,,False
144,36,A,SVR,1.9491147002097773,1.684134045863467,0.750848806714673,1.379692043398631,0.7864968015983429,9.333333333333334,,,3,,False
144,36,A,XGBoost,1.3802445932176752,1.3754237845779889,0.16470521898114185,1.1734414326465756,0.8424085406315363,8.0,,,3,,False
144,36,B,AutoGluon,0.3299585309426099,0.2474214036636963,0.22667894506447064,0.5527517674961359,0.9726712730912245,3.0,,,3,,False
144,36,B,CatBoost,1.9533787553677187,1.4422215208154028,1.202884062758266,1.3564378734596712,0.834647591342441,5.666666666666667,,,3,,False
144,36,B,DeepSetModel-MC,11.632590523870576,10.419252143877332,3.5471341222179995,3.385376478853298,-0.041239664592659334,11.0,200.0,5.0,3,,False
144,36,B,FixedRidgeLambda1,0.08105387354587756,0.0841191318589607,0.009846294573233383,0.2843388162658555,0.9923281959051423,1.6666666666666667,,,3,,False
144,36,B,KNN,4.909976096568486,4.015095821556591,2.0373549279360894,2.1861507560427804,0.5699309713239209,10.0,,,3,,False
