suite_family,condition_name,condition_value,prior_regime,method,mean_rank_mse_betaX,median_rank_mse_betaX,win_rate_mse,top3_rate_mse,valid_count
ood_primary,n_train,165,G,XGBoost,3.0,2.0,0.0,0.6666666666666666,6
ood_primary,n_train,165,H,XGBoost,10.0,10.0,0.0,0.0,3
ood_primary,n_train,166,E,XGBoost,8.533333333333333,9.0,0.0,0.0,15
ood_primary,n_train,166,F,XGBoost,8.0,8.0,0.0,0.0,6
ood_primary,n_train,166,G,XGBoost,8.0,9.0,0.0,0.0,3
ood_primary,n_train,166,H,XGBoost,9.555555555555555,10.0,0.0,0.0,9
ood_primary,n_train,167,E,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,167,G,XGBoost,2.6666666666666665,2.0,0.0,0.6666666666666666,3
ood_primary,n_train,167,H,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,168,F,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,168,G,XGBoost,9.0,9.0,0.0,0.0,3
ood_primary,n_train,169,E,XGBoost,7.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,169,F,XGBoost,8.0,8.0,0.0,0.0,3
ood_primary,n_train,169,G,XGBoost,8.0,10.0,0.0,0.0,3
ood_primary,n_train,169,H,XGBoost,8.88888888888889,9.0,0.0,0.0,9
ood_primary,n_train,170,E,XGBoost,7.666666666666667,8.0,0.0,0.0,3
ood_primary,n_train,170,G,XGBoost,6.833333333333333,6.5,0.0,0.0,6
ood_primary,n_train,170,H,XGBoost,9.0,9.0,0.0,0.0,3
ood_primary,n_train,171,F,XGBoost,7.888888888888889,8.0,0.0,0.0,9
ood_primary,n_train,172,F,XGBoost,5.666666666666667,5.0,0.0,0.0,3
ood_primary,n_train,172,H,XGBoost,7.833333333333333,8.0,0.0,0.0,6
ood_primary,n_train,174,E,XGBoost,8.666666666666666,8.0,0.0,0.0,3
ood_primary,n_train,174,F,XGBoost,8.166666666666666,8.5,0.0,0.0,6
ood_primary,n_train,174,G,XGBoost,6.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,174,H,XGBoost,6.333333333333333,6.0,0.0,0.0,3
ood_primary,n_train,175,G,XGBoost,8.0,9.0,0.0,0.0,3
ood_primary,n_train,176,H,XGBoost,9.333333333333334,9.0,0.0,0.0,3
ood_primary,n_train,177,F,XGBoost,8.333333333333334,8.0,0.0,0.0,3
ood_primary,n_train,178,E,XGBoost,7.333333333333333,8.0,0.0,0.0,3
ood_primary,n_train,178,F,XGBoost,8.0,8.0,0.0,0.0,6
ood_primary,n_train,179,G,XGBoost,6.333333333333333,7.0,0.0,0.0,3
ood_primary,n_train,179,H,XGBoost,8.833333333333334,9.0,0.0,0.0,6
ood_primary,n_train,180,E,XGBoost,9.333333333333334,10.0,0.0,0.0,3
ood_primary,n_train,181,E,XGBoost,8.333333333333334,8.0,0.0,0.0,3
ood_primary,n_train,182,F,XGBoost,7.666666666666667,7.0,0.0,0.0,3
ood_primary,n_train,182,G,XGBoost,6.333333333333333,8.0,0.0,0.3333333333333333,3
ood_primary,n_train,182,H,XGBoost,9.666666666666666,10.0,0.0,0.0,3
ood_primary,n_train,185,G,XGBoost,7.0,7.0,0.0,0.0,3
ood_primary,n_train,186,E,XGBoost,9.333333333333334,10.0,0.0,0.0,3
ood_primary,n_train,189,G,XGBoost,9.666666666666666,10.0,0.0,0.0,3
primary,noise_features,0,A,CatBoost,5.433333333333334,5.0,0.0,0.0,150
primary,noise_features,0,B,CatBoost,5.633333333333334,5.0,0.0,0.0,150
primary,noise_features,0,C,CatBoost,5.373333333333333,5.0,0.0,0.0,150
primary,noise_features,0,D,CatBoost,5.413333333333333,5.0,0.0,0.0,150
primary,n_train,128,B,CatBoost,7.0,7.0,0.0,0.0,3
primary,n_train,133,A,CatBoost,4.0,4.0,0.0,0.0,3
primary,n_train,133,D,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,134,A,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,135,A,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,138,B,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,139,B,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,140,D,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,142,B,CatBoost,6.0,6.0,0.0,0.0,6
primary,n_train,142,C,CatBoost,7.0,7.0,0.0,0.0,3
primary,n_train,142,D,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,143,A,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,143,B,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,144,A,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,144,B,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,145,B,CatBoost,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,145,C,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,146,B,CatBoost,6.333333333333333,7.0,0.0,0.0,3
primary,n_train,146,C,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,147,C,CatBoost,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,147,D,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,148,A,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,148,B,CatBoost,6.0,5.0,0.0,0.0,3
primary,n_train,148,C,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,148,D,CatBoost,4.666666666666667,4.0,0.0,0.0,3
primary,n_train,149,B,CatBoost,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,149,D,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,150,A,CatBoost,6.666666666666667,7.0,0.0,0.0,3
primary,n_train,150,B,CatBoost,5.444444444444445,6.0,0.0,0.0,9
primary,n_train,150,C,CatBoost,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,150,D,CatBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,151,B,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,151,C,CatBoost,4.0,4.0,0.0,0.0,3
primary,n_train,151,D,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,152,A,CatBoost,5.0,5.0,0.0,0.0,6
primary,n_train,152,B,CatBoost,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,152,C,CatBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,152,D,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,153,B,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,153,C,CatBoost,5.666666666666667,6.0,0.0,0.0,6
primary,n_train,154,A,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,154,B,CatBoost,6.166666666666667,6.0,0.0,0.0,12
primary,n_train,154,C,CatBoost,5.666666666666667,5.5,0.0,0.0,6
primary,n_train,155,A,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,155,C,CatBoost,5.666666666666667,6.0,0.0,0.0,6
primary,n_train,155,D,CatBoost,5.583333333333333,5.5,0.0,0.0,12
primary,n_train,156,A,CatBoost,5.333333333333333,4.0,0.0,0.0,3
primary,n_train,156,B,CatBoost,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,156,C,CatBoost,5.333333333333333,5.0,0.0,0.0,6
primary,n_train,156,D,CatBoost,5.333333333333333,5.0,0.0,0.0,6
primary,n_train,157,B,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,157,C,CatBoost,5.5,6.0,0.0,0.0,6
primary,n_train,157,D,CatBoost,5.333333333333333,5.5,0.0,0.0,6
primary,n_train,158,A,CatBoost,6.0,6.0,0.0,0.0,9
primary,n_train,158,B,CatBoost,5.523809523809524,5.0,0.0,0.0,21
primary,n_train,158,D,CatBoost,5.166666666666667,5.0,0.0,0.0,12
primary,n_train,159,A,CatBoost,5.666666666666667,6.0,0.0,0.0,15
primary,n_train,159,B,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,159,D,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,160,A,CatBoost,5.0,5.0,0.0,0.0,6
primary,n_train,160,B,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,160,D,CatBoost,5.888888888888889,6.0,0.0,0.0,9
primary,n_train,161,A,CatBoost,5.5,6.0,0.0,0.0,6
primary,n_train,161,B,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,161,D,CatBoost,5.666666666666667,6.0,0.0,0.0,9
primary,n_train,162,A,CatBoost,5.444444444444445,5.0,0.0,0.0,9
primary,n_train,162,B,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,162,C,CatBoost,5.166666666666667,5.0,0.0,0.0,12
primary,n_train,162,D,CatBoost,5.5,5.5,0.0,0.0,6
primary,n_train,163,A,CatBoost,5.777777777777778,6.0,0.0,0.0,9
primary,n_train,163,B,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,163,C,CatBoost,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,163,D,CatBoost,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,164,A,CatBoost,5.111111111111111,5.0,0.0,0.0,9
primary,n_train,164,C,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,164,D,CatBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,165,A,CatBoost,5.666666666666667,6.0,0.0,0.0,6
primary,n_train,165,B,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,165,C,CatBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,166,A,CatBoost,6.0,6.0,0.0,0.0,6
primary,n_train,166,B,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,166,C,CatBoost,4.916666666666667,5.0,0.0,0.0,12
primary,n_train,166,D,CatBoost,6.333333333333333,7.0,0.0,0.0,3
primary,n_train,167,A,CatBoost,6.0,6.0,0.0,0.0,6
primary,n_train,167,C,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,167,D,CatBoost,5.0,5.0,0.0,0.0,6
primary,n_train,168,B,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,168,C,CatBoost,5.333333333333333,5.0,0.0,0.0,6
primary,n_train,168,D,CatBoost,5.833333333333333,6.0,0.0,0.0,6
primary,n_train,169,A,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,169,B,CatBoost,5.666666666666667,5.0,0.0,0.0,3
primary,n_train,169,D,CatBoost,5.222222222222222,5.0,0.0,0.0,9
primary,n_train,170,A,CatBoost,5.333333333333333,5.5,0.0,0.0,6
primary,n_train,170,B,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,170,C,CatBoost,5.666666666666667,6.0,0.0,0.0,6
primary,n_train,170,D,CatBoost,5.166666666666667,5.0,0.0,0.0,6
primary,n_train,171,C,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,172,B,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,172,C,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,173,A,CatBoost,5.0,5.0,0.0,0.0,9
primary,n_train,173,C,CatBoost,4.833333333333333,5.0,0.0,0.0,6
primary,n_train,173,D,CatBoost,5.555555555555555,5.0,0.0,0.0,9
primary,n_train,174,B,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,174,C,CatBoost,5.666666666666667,6.0,0.0,0.0,9
primary,n_train,174,D,CatBoost,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,175,C,CatBoost,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,176,A,CatBoost,6.333333333333333,6.0,0.0,0.0,3
primary,n_train,176,B,CatBoost,5.75,5.5,0.0,0.0,12
primary,n_train,177,A,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,177,D,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,178,C,CatBoost,6.0,6.0,0.0,0.0,3
primary,n_train,178,D,CatBoost,5.0,5.0,0.0,0.0,3
primary,n_train,180,C,CatBoost,4.0,4.0,0.0,0.0,3
primary,n_train,182,C,CatBoost,5.5,5.5,0.0,0.0,6
primary,n_train,183,A,CatBoost,5.333333333333333,5.0,0.0,0.0,3
primary,n_train,184,D,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,186,C,CatBoost,4.333333333333333,4.0,0.0,0.0,3
primary,n_train,187,A,CatBoost,5.333333333333333,6.0,0.0,0.0,3
primary,n_train,188,D,CatBoost,4.666666666666667,5.0,0.0,0.0,3
primary,n_train,190,A,CatBoost,4.333333333333333,4.0,0.0,0.0,3
primary,noise_features,0,A,FixedRidgeLambda1,1.6266666666666667,2.0,0.44666666666666666,1.0,150
primary,noise_features,0,B,FixedRidgeLambda1,1.5666666666666667,2.0,0.49333333333333335,1.0,150
primary,noise_features,0,C,FixedRidgeLambda1,1.6133333333333333,2.0,0.4666666666666667,1.0,150
primary,noise_features,0,D,FixedRidgeLambda1,1.6133333333333333,2.0,0.48,1.0,150
primary,n_train,128,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,133,A,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,133,D,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,134,A,FixedRidgeLambda1,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,135,A,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,138,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,139,B,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,140,D,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,142,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,142,C,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,142,D,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,143,A,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,143,B,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,144,A,FixedRidgeLambda1,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,144,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,145,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,145,C,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,146,B,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,146,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,147,C,FixedRidgeLambda1,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,147,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,148,A,FixedRidgeLambda1,2.6666666666666665,3.0,0.0,1.0,3
primary,n_train,148,B,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,148,C,FixedRidgeLambda1,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,148,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,149,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,149,D,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,150,A,FixedRidgeLambda1,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,150,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,9
primary,n_train,150,C,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,150,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,151,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,151,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,151,D,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,152,A,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,152,B,FixedRidgeLambda1,1.5,1.0,0.6666666666666666,1.0,6
primary,n_train,152,C,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,152,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,153,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,153,C,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,154,A,FixedRidgeLambda1,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,154,B,FixedRidgeLambda1,1.6666666666666667,1.0,0.5833333333333334,1.0,12
primary,n_train,154,C,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,155,A,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,155,C,FixedRidgeLambda1,1.1666666666666667,1.0,0.8333333333333334,1.0,6
primary,n_train,155,D,FixedRidgeLambda1,1.8333333333333333,2.0,0.25,1.0,12
primary,n_train,156,A,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,156,B,FixedRidgeLambda1,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,156,C,FixedRidgeLambda1,1.8333333333333333,1.5,0.5,1.0,6
primary,n_train,156,D,FixedRidgeLambda1,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,157,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,157,C,FixedRidgeLambda1,2.1666666666666665,2.0,0.0,1.0,6
primary,n_train,157,D,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,158,A,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,9
primary,n_train,158,B,FixedRidgeLambda1,1.7142857142857142,2.0,0.38095238095238093,1.0,21
primary,n_train,158,D,FixedRidgeLambda1,1.8333333333333333,2.0,0.3333333333333333,1.0,12
primary,n_train,159,A,FixedRidgeLambda1,1.6,2.0,0.4666666666666667,1.0,15
primary,n_train,159,B,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,159,D,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,160,A,FixedRidgeLambda1,2.0,2.0,0.16666666666666666,1.0,6
primary,n_train,160,B,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,160,D,FixedRidgeLambda1,1.8888888888888888,2.0,0.3333333333333333,1.0,9
primary,n_train,161,A,FixedRidgeLambda1,1.1666666666666667,1.0,0.8333333333333334,1.0,6
primary,n_train,161,B,FixedRidgeLambda1,2.3333333333333335,2.0,0.0,1.0,3
primary,n_train,161,D,FixedRidgeLambda1,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,162,A,FixedRidgeLambda1,1.4444444444444444,1.0,0.5555555555555556,1.0,9
primary,n_train,162,B,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,n_train,162,C,FixedRidgeLambda1,1.5833333333333333,2.0,0.4166666666666667,1.0,12
primary,n_train,162,D,FixedRidgeLambda1,1.6666666666666667,1.5,0.5,1.0,6
primary,n_train,163,A,FixedRidgeLambda1,1.7777777777777777,2.0,0.3333333333333333,1.0,9
primary,n_train,163,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,163,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,163,D,FixedRidgeLambda1,2.3333333333333335,3.0,0.3333333333333333,1.0,3
primary,n_train,164,A,FixedRidgeLambda1,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,164,C,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,164,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,165,A,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,165,B,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,165,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,166,A,FixedRidgeLambda1,1.5,1.5,0.5,1.0,6
primary,n_train,166,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,166,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,12
primary,n_train,166,D,FixedRidgeLambda1,1.6666666666666667,1.0,0.6666666666666666,1.0,3
primary,n_train,167,A,FixedRidgeLambda1,1.8333333333333333,2.0,0.16666666666666666,1.0,6
primary,n_train,167,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,167,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,6
primary,n_train,168,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,168,C,FixedRidgeLambda1,2.0,2.0,0.3333333333333333,1.0,6
primary,n_train,168,D,FixedRidgeLambda1,1.5,1.5,0.5,1.0,6
primary,n_train,169,A,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,169,B,FixedRidgeLambda1,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,169,D,FixedRidgeLambda1,1.6666666666666667,1.0,0.5555555555555556,1.0,9
primary,n_train,170,A,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,6
primary,n_train,170,B,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,170,C,FixedRidgeLambda1,1.8333333333333333,1.5,0.5,1.0,6
primary,n_train,170,D,FixedRidgeLambda1,2.0,2.0,0.0,1.0,6
primary,n_train,171,C,FixedRidgeLambda1,2.0,2.0,0.3333333333333333,1.0,3
primary,n_train,172,B,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,172,C,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,173,A,FixedRidgeLambda1,2.2222222222222223,2.0,0.0,1.0,9
primary,n_train,173,C,FixedRidgeLambda1,1.5,1.0,0.6666666666666666,1.0,6
primary,n_train,173,D,FixedRidgeLambda1,1.8888888888888888,2.0,0.3333333333333333,1.0,9
primary,n_train,174,B,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,174,C,FixedRidgeLambda1,1.5555555555555556,2.0,0.4444444444444444,1.0,9
primary,n_train,174,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,175,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,176,A,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,176,B,FixedRidgeLambda1,1.5833333333333333,2.0,0.4166666666666667,1.0,12
primary,n_train,177,A,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,177,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,178,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,178,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,180,C,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,182,C,FixedRidgeLambda1,1.8333333333333333,2.0,0.3333333333333333,1.0,6
primary,n_train,183,A,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,184,D,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,186,C,FixedRidgeLambda1,1.3333333333333333,1.0,0.6666666666666666,1.0,3
primary,n_train,187,A,FixedRidgeLambda1,1.6666666666666667,2.0,0.3333333333333333,1.0,3
primary,n_train,188,D,FixedRidgeLambda1,1.0,1.0,1.0,1.0,3
primary,n_train,190,A,FixedRidgeLambda1,2.0,2.0,0.0,1.0,3
primary,noise_features,0,A,KNN,9.226666666666667,10.0,0.0,0.0,150
primary,noise_features,0,B,KNN,9.38,10.0,0.0,0.0,150
primary,noise_features,0,C,KNN,8.586666666666666,9.0,0.0,0.0,150
primary,noise_features,0,D,KNN,8.986666666666666,9.0,0.0,0.0,150
primary,n_train,128,B,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,133,A,KNN,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,133,D,KNN,9.0,10.0,0.0,0.0,3
primary,n_train,134,A,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,135,A,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,138,B,KNN,8.333333333333334,9.0,0.0,0.0,3
primary,n_train,139,B,KNN,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,140,D,KNN,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,142,B,KNN,9.333333333333334,9.0,0.0,0.0,6
primary,n_train,142,C,KNN,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,142,D,KNN,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,143,A,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,143,B,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,144,A,KNN,9.0,10.0,0.0,0.0,3
primary,n_train,144,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,145,B,KNN,9.833333333333334,10.0,0.0,0.0,6
primary,n_train,145,C,KNN,8.666666666666666,10.0,0.0,0.0,3
primary,n_train,146,B,KNN,7.333333333333333,8.0,0.0,0.0,3
primary,n_train,146,C,KNN,7.0,8.0,0.0,0.0,3
primary,n_train,147,C,KNN,9.5,9.5,0.0,0.0,6
primary,n_train,147,D,KNN,8.666666666666666,8.0,0.0,0.0,3
primary,n_train,148,A,KNN,8.666666666666666,9.0,0.0,0.0,3
primary,n_train,148,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,148,C,KNN,9.333333333333334,9.0,0.0,0.0,3
primary,n_train,148,D,KNN,8.333333333333334,8.0,0.0,0.0,3
primary,n_train,149,B,KNN,9.833333333333334,10.0,0.0,0.0,6
primary,n_train,149,D,KNN,9.0,9.0,0.0,0.0,3
primary,n_train,150,A,KNN,9.666666666666666,10.0,0.0,0.0,3
primary,n_train,150,B,KNN,9.777777777777779,10.0,0.0,0.0,9
primary,n_train,150,C,KNN,10.0,10.0,0.0,0.0,6
primary,n_train,150,D,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,151,B,KNN,5.666666666666667,6.0,0.0,0.0,3
primary,n_train,151,C,KNN,9.333333333333334,10.0,0.0,0.0,3
primary,n_train,151,D,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,152,A,KNN,9.5,9.5,0.0,0.0,6
primary,n_train,152,B,KNN,9.833333333333334,10.0,0.0,0.0,6
primary,n_train,152,C,KNN,8.0,8.0,0.0,0.0,3
primary,n_train,152,D,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,153,B,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,153,C,KNN,9.0,9.0,0.0,0.0,6
primary,n_train,154,A,KNN,10.0,10.0,0.0,0.0,3
primary,n_train,154,B,KNN,9.25,10.0,0.0,0.0,12
